ailment,disgust
ill,disgust
extraneous,ambiguous
alien,ambiguous
foreign,ambiguous
strident,disgust
bury,anger
sinking,anger
dip,anger
slump,anger
sink,anger
antic,like
clown,like
wrong,disgust
damage,disgust
sin,disgust
jocundity,joy
gratifyingly,joy
boost,hope
encouragement,hope
dishonest,disgust
dishonorable,disgust
elation,joy
harp,hope
brood,hope
dwell,hope
populate,hope
dwelling,hope
university,hope
peace,fear
hilariously,joy
kidnap,fear
bold,calmness
bluff,calmness
boldface,calmness
fierce,disgust
crimson,disgust
violent,disgust
masterpiece,like
credibility,anticipation
darkly,disgust
beneficence,love
bleakly,hope
shyly,fear
buffoonery,disgust
bagatelle,disgust
frivolity,disgust
atonement,joy
satisfaction,joy
titillation,joy
artful,disgust
disingenuous,disgust
displeased,disgust
aseptic,disgust
sterile,disgust
optimistically,hope
eldritch,disgust
ideal,like
inaugural,anticipation
inauguration,anticipation
inaugural_address,anticipation
counteract,disgust
sufficient,anticipation
securely,calmness
cockamamie,disgust
farcical,disgust
horniness,like
hotness,like
slowly,disgust
slow,disgust
behind,disgust
decelerate,disgust
proper,hope
extradite,fear
stall,sadness
procrastinate,sadness
carrel,sadness
booth,sadness
imprison,sadness
jail,sadness
disapproving,disgust
call_on_the_carpet,disgust
rag,disgust
ragged,disgust
shuffle,anticipation
create,anticipation
lay_down,anticipation
have,anticipation
cause,anticipation
draw,anticipation
form,anticipation
do,anticipation
construct,anticipation
name,anticipation
take,anticipation
induce,anticipation
produce,anticipation
brand,anticipation
hold,anticipation
stool,anticipation
gain,anticipation
depressing,sadness
allow,like
perfective,like
perfect,like
fair,like
meager,disgust
hopelessness,despair
madly,disgust
insanely,disgust
spy,anticipation
descry,anticipation
melodramatic,ambiguous
histrionic,ambiguous
unfavorably,disgust
genitalia,disgust
miserably,sadness
misology,disgust
leader,hope
drawing_card,hope
vaccine,hope
absolute,anticipation
arrogant,disgust
seriously,anticipation
badly,anticipation
ruefully,sadness
regenerate,like
reincarnate,like
renewed,like
softhearted,like
benevolently,love
bleaching_agent,disgust
patch,disgust
patched,disgust
piece,disgust
dependant,disgust
dependent,disgust
pendent,disgust
subject,disgust
anticipator,ambiguous
anticipant,ambiguous
excite,joy
exciting,joy
arouse,joy
stimulate,joy
agitate,joy
worryingly,anger
cartoon,joy
epicurean,like
hedonic,like
epicure,like
forlornness,sadness
craftily,disgust
useless,disgust
blistering,ambiguous
hot,ambiguous
nearness,like
natural_process,disgust
legal_action,disgust
carry_through,disgust
action,disgust
military_action,disgust
wonderfully,like
stupid,disgust
unintelligent,disgust
total_darkness,hope
black,hope
bootleg,hope
blacken,hope
exultation,joy
able,anticipation
condemnable,anger
convict,sadness
inaccuracy,disgust
advertise,like
knife,fear
tongue,fear
lividly,disgust
bantam,disgust
weapon,fear
fagot,disgust
curious,disgust
queer,disgust
gay,disgust
pick,disgust
gutsiness,disgust
pluck,disgust
hustle,disgust
disorderliness,disgust
disorder,disgust
inventor,anticipation
dusty,hate
cold,hate
inconvenience,disgust
troublesomeness,disgust
euphoric,joy
simulate,disgust
challenge,anticipation
joylessness,joy
scare,fear
full_of_life,like
bouncy,like
lively,like
fulfillment,joy
kyd,joy
child,joy
kid,joy
pull_the_leg_of,joy
farce,ambiguous
forcemeat,ambiguous
identify,like
name,like
commodious,like
convenient,like
memorable,like
cooling,fear
chilling,fear
inefficient,disgust
discontinue,disgust
self-consciousness,disgust
misogamy,disgust
renege,disgust
basic,anticipation
attraction,joy
drawing_card,joy
hedge,disgust
liberation,anticipation
dismissal,anticipation
optimistic,hope
affirmative,hope
nauseating,fear
dysphemistic,fear
offensive,fear
unsavory,fear
nonchalance,disgust
unconcern,disgust
outbreak,disgust
rocket,fear
naivete,disgust
blues,sadness
shyness,fear
cancellation,disgust
story,joy
history,joy
report,joy
narrative,joy
floor,joy
fib,joy
overprice,disgust
okay,like
harmonize,like
accord,like
treaty,like
dissatisfy,sadness
faulty,disgust
amiss,disgust
incorrectly,disgust
incorrect,disgust
improper,disgust
ill-timed,disgust
blot,disgust
dirt,disgust
mark,disgust
self-consciously,disgust
empathy,like
appalling,disgust
dismay,disgust
abashed,disgust
be_born,joy
halt,disgust
catch,disgust
strange,disgust
foreign,disgust
exuberant,joy
excessive,joy
terror,fear
distressfully,anger
mouse,fear
shiner,fear
trepidation,fear
tendency,like
dip,like
tilt,like
inclination,like
ahead,hope
grateful,like
aggressive,disgust
adventitious,fear
acquire,like
win,like
winnings,like
hangdog,fear
bleak,disgust
revenge,fear
proactive,anticipation
personable,like
demoralized,sadness
uninteresting,disgust
oppression,sadness
jest,ambiguous
antic,ambiguous
joke,ambiguous
harassment,disgust
purpose,like
invention,like
blueprint,like
design,like
plan,like
dwell,disgust
inhabit,disgust
populate,disgust
refreshingly,like
disgustedly,disgust
slowly,calmness
comfortable,calmness
easily,calmness
easy,calmness
noisy,disgust
circumscribed,disgust
limited,disgust
express,disgust
edit,disgust
delete,disgust
erase,disgust
relax,joy
slack,joy
loosen,joy
anxiously,fear
abashment,disgust
maleficent,disgust
confusing,disgust
antibiotic,anticipation
insincere,disgust
dab,like
tap,like
bomber,calmness
champion,calmness
hero,calmness
smash,anger
hit,anger
bang_up,anger
bankrupt,anger
overhead,anger
knock,anger
crush,anger
graveness,fear
gravity,fear
coldhearted,disgust
confine,disgust
restrain,disgust
enclose,disgust
desquamate,disgust
peel_off,disgust
assertively,calmness
drollery,joy
comedy,joy
displeasingly,disgust
delight,joy
enjoy,joy
love,joy
graciously,like
olive-drab,disgust
tone,like
chant,like
misfortune,disgust
despair,sadness
despairing,sadness
seize,fear
impound,fear
grab,fear
trap,disgust
hole,disgust
drunkard,disgust
drunk,disgust
drink,disgust
toast,disgust
drink_in,disgust
anguish,disgust
badgering,disgust
torture,disgust
agony,disgust
low,ambiguous
depleted,ambiguous
moo,ambiguous
abject,ambiguous
gloomy,ambiguous
broken,ambiguous
first_gear,ambiguous
actual,like
literate,like
aggravation,disgust
dated,disgust
go_steady,disgust
date,disgust
abominable,disgust
rectify,hope
redress,hope
remedy,hope
homicidal,disgust
fantastic,love
antic,love
electrifying,ambiguous
electrify,ambiguous
rejoicing,joy
murder,ambiguous
mangle,ambiguous
black,fear
fatal,fear
finale,disgust
close_up,disgust
airless,disgust
near,disgust
conclude,disgust
stopping_point,disgust
cheeseparing,disgust
agitated,ambiguous
ready,like
cook,like
fix,like
incrimination,disgust
blasted,disgust
survivor,anticipation
crusade,disgust
shake,disgust
stir,disgust
angrily,disgust
carefree,joy
discouraging,disgust
total_darkness,fear
bootleg,fear
blacken,fear
credible,hope
stunt,surprise
gusto,joy
randomness,disgust
noise,disgust
make_noise,disgust
unassertive,anger
tease,joy
teased,joy
exploitative,disgust
abhorrence,disgust
determent,fear
bullying,fear
intimidation,fear
nonslippery,calmness
nonviolent,like
